W,Ta,Mo,Nb,Zr,Ti
36.6285,7.0603,19.0436,28.9595,7.924,0.3842
9.6648,35.6282,11.1709,33.5361,2.0084,7.9916
19.133,38.1835,12.8519,25.2477,1.3136,3.2703
24.2941,6.2067,38.19,30.5052,0.2313,0.5727
26.3731,24.475,27.927,11.2249,4.3098,5.6902
22.9195,35.7219,31.9733,4.2917,4.4115,0.6822
29.4597,33.0589,7.0792,22.3898,7.6535,0.3588
16.8656,12.311,36.3948,29.4018,1.2365,3.7904
21.4703,41.3319,25.6795,1.5184,4.7071,5.2929
28.3266,26.9704,26.5096,10.7108,1.6104,5.8723
25.5673,8.4852,45.394,10.5535,4.1331,5.8669
15.533,36.6347,1.5119,42.0225,0.6915,3.6064
48.587,17.0677,15.6782,11.5949,4.2778,2.7943
5.4592,35.3098,15.6881,40.8496,1.5811,1.1122
13.8827,22.2834,21.0726,32.8511,9.7424,0.1678
22.2994,20.6994,20.9954,26.0057,3.8074,6.1926
35.3497,35.1371,0.3361,21.6807,3.7276,3.7689
13.5037,21.8017,34.3193,20.3753,9.1671,0.8329
28.5704,3.4469,16.8986,41.8626,2.3491,6.8725
18.2332,23.076,25.3427,23.3481,5.3958,4.6042
26.9828,39.5878,12.2309,11.1985,6.0852,3.9148
27.5164,16.4451,36.479,9.5595,5.1905,4.8095
2.8358,38.0218,19.1807,34.7006,0.2949,4.9662
34.9022,9.7591,37.5296,14.9113,1.0647,1.8331
21.122,7.6416,32.5769,35.0527,0.1662,3.4406
25.5106,30.501,6.6427,27.3457,4.9308,5.0692
3.1462,29.1228,25.5486,32.1824,5.4448,4.5552
22.3911,38.858,20.9935,12.2634,5.3084,0.1855
24.1629,23.3501,22.6861,19.8009,5.216,4.784
27.7236,31.3646,2.2077,28.7041,3.7616,6.2384
31.2379,8.5839,25.2205,25.7321,9.1198,0.1058
21.415,13.2111,24.9912,30.3826,4.6069,5.3931
30.6384,8.9822,4.3631,46.0163,7.059,2.941
52.4987,1.4966,17.1272,18.8774,5.263,4.737
33.0155,22.7765,27.3181,6.89,6.987,3.013
36.7455,31.2058,27.8848,0.4819,1.1532,2.5288
30.0119,14.7605,36.6188,12.2224,0.4342,5.9522
10.6504,29.4264,36.8772,17.3262,4.972,0.7477
45.4988,24.586,15.7762,4.139,5.3343,4.6657
3.4399,37.6347,22.7415,28.7654,1.2609,6.1576
25.652,22.3876,26.4754,16.1906,5.1839,4.1106
5.0168,17.221,45.1611,22.601,8.238,1.762
25.8109,26.3901,31.0765,6.7224,3.6328,6.3672
1.6714,22.2121,34.4378,31.6787,6.4154,3.5846
10.182,6.6765,17.8894,59.6784,4.9282,0.6454
24.4633,12.9141,5.0623,47.5603,5.2691,4.7309
17.095,36.2867,31.746,8.8675,1.8565,4.1482
42.4928,6.7001,1.4972,39.3099,5.4272,4.5728
0.4659,12.627,45.9094,30.9977,2.6369,7.3631
50.5624,2.0184,18.0372,19.7325,9.3821,0.2674
13.2454,38.6023,29.0198,14.9383,0.0447,4.1494
14.8887,19.3576,30.9671,27.2461,0.174,7.3665
2.5781,42.8877,31.0511,14.2719,2.3457,6.8654
22.1033,22.3981,30.5922,14.9064,6.1817,3.8183
34.3758,39.7425,10.4614,5.4203,6.925,3.075
32.9245,19.5878,26.8802,10.6076,8.123,1.877
28.2122,37.3031,16.1372,8.5629,4.4658,5.3188
60.3538,16.8458,4.7415,11.292,2.3777,4.3892
37.1811,25.2153,7.5433,23.5899,0.3295,6.1409
26.6823,18.0167,25.7191,19.5819,4.3251,5.6749
41.7074,23.997,22.8203,1.9101,2.1324,7.4328
9.3485,46.5499,8.3553,27.8427,4.4304,3.4732
15.7162,31.3826,26.6758,16.2254,2.9014,7.0986
25.6718,20.048,32.4175,11.8627,5.5645,4.4355
5.5433,26.6595,28.9112,28.886,6.1489,3.8511
31.4752,26.5719,6.9318,25.021,4.2207,5.7793
26.0488,32.7959,20.6364,14.2547,4.4732,1.791
47.1,4.3943,25.4327,14.0304,5.9068,3.1358
15.5757,10.6608,33.6888,30.0748,0.8334,9.1666
17.9064,26.7042,20.5744,24.815,2.2796,7.7204
34.8027,21.0445,16.2853,17.8675,3.8567,6.1433
8.371,27.7438,37.8794,22.0256,3.3024,0.6778
5.5394,27.5165,18.2891,38.6551,5.1828,4.8172
25.5761,40.7761,9.7295,16.6501,1.7237,5.5445
27.0893,20.2114,23.5727,19.1266,5.2162,4.7838
17.722,33.3071,36.3988,7.2276,1.9962,3.3483
13.8214,25.6747,27.4381,25.6393,5.0434,2.3831
22.7653,6.3836,58.8131,2.038,5.4489,4.5511
26.3023,25.5773,25.7257,12.3947,6.4702,3.5298
63.4335,23.1682,2.9213,1.9378,5.9632,2.576
28.7647,12.4329,26.6926,22.1097,4.6283,5.3717
7.7789,22.3795,18.7281,41.1135,2.8342,7.1658
9.736,39.8494,8.8361,32.4794,5.9699,3.1293
21.5564,29.5472,25.4798,14.1164,4.0962,5.204
34.6504,19.8295,22.4929,20.8636,2.0009,0.1627
11.4029,39.4012,35.4344,11.1826,0.1793,2.3997
36.6854,2.2931,33.9522,17.0692,4.9402,5.0598
3.8087,31.0587,17.7259,37.4067,8.2949,1.7051
40.7302,18.5131,9.0885,21.6682,2.2561,7.7439
32.5936,28.7975,15.313,13.2959,5.2222,4.7778
23.1412,25.6454,20.6112,20.6022,6.3187,3.6813
19.3019,28.2178,35.313,7.1674,5.9396,4.0604
41.7493,31.7056,15.2347,1.3105,7.1212,2.8788
34.0427,31.9048,10.1752,13.8773,5.4139,4.5861
42.3527,2.4274,33.7347,15.3136,5.8708,0.3008
13.8612,14.1347,26.4086,35.5955,5.2751,4.7249
22.7824,20.2415,27.6681,19.3081,2.554,7.446
5.302,35.8864,33.4755,15.5769,9.0231,0.7361
5.3572,29.119,32.888,22.6358,4.0581,5.9419
9.7476,29.7121,16.3419,34.1984,5.1656,4.8344
55.4317,34.4817,7.9436,0.8447,0.0365,1.2618
16.8802,25.1238,24.9431,24.0766,1.1761,7.8004
